x y z m s sqe
5.72 0.35 7.55 33 47 16042
5.72 0.35 7.55 33 47 16043
5.72 0.35 7.55 33 47 16044
5.72 0.35 7.54 33 47 16045
5.72 0.35 7.54 33 47 16046
5.72 0.35 7.54 33 47 16047
5.72 0.35 7.54 33 47 16048
5.72 0.35 7.54 33 47 16049
5.72 0.35 7.54 33 47 16050
5.73 0.35 7.53 33 47 16051
5.73 0.35 7.53 33 47 16052
5.73 0.35 7.53 33 47 16053
5.73 0.35 7.53 33 47 16054
5.73 0.35 7.53 33 47 16055
5.73 0.35 7.53 33 47 16056
5.73 0.35 7.52 33 47 16057
5.73 0.35 7.52 33 47 16058
5.73 0.35 7.52 33 47 16059
5.73 0.35 7.52 33 47 16060
5.73 0.35 7.52 33 47 16061
5.73 0.35 7.51 33 47 16062
5.73 0.35 7.51 33 47 16063
5.73 0.35 7.51 33 47 16064
5.73 0.35 7.51 33 47 16065
5.73 0.35 7.51 33 47 16066
5.73 0.35 7.51 33 48 16067
5.74 0.35 7.5 33 48 16068
5.74 0.35 7.5 33 48 16069
5.74 0.35 7.5 33 48 16070
5.74 0.36 7.5 33 48 16071
5.74 0.36 7.5 33 48 16072
5.74 0.36 7.5 33 48 16073
5.74 0.36 7.49 33 48 16074
5.74 0.36 7.49 33 48 16075
5.74 0.36 7.49 33 48 16076
5.74 0.36 7.49 33 48 16077
5.74 0.36 7.49 33 48 16078
5.74 0.36 7.49 33 48 16079
5.74 0.36 7.49 33 48 16080
5.74 0.36 7.48 33 48 16081
5.74 0.36 7.48 33 48 16082
5.74 0.36 7.48 33 48 16083
5.74 0.36 7.48 33 48 16084
5.74 0.36 7.48 33 48 16085
5.75 0.36 7.47 33 48 16086
5.75 0.36 7.47 33 48 16087
5.75 0.36 7.47 33 48 16088
5.75 0.36 7.47 33 48 16089
5.75 0.36 7.47 33 48 16090
5.75 0.36 7.47 33 48 16091
5.75 0.36 7.46 33 48 16092
5.75 0.36 7.46 33 48 16093
5.75 0.36 7.46 33 48 16094
5.75 0.36 7.46 33 48 16095
5.75 0.36 7.46 33 48 16096
5.75 0.36 7.46 33 48 16097
5.75 0.36 7.45 33 48 16098
5.75 0.36 7.45 33 48 16099
5.75 0.36 7.45 33 48 16100
5.75 0.36 7.45 33 48 16101
5.75 0.36 7.45 33 48 16102
5.75 0.36 7.45 33 48 16103
5.75 0.36 7.45 33 48 16104
5.76 0.36 7.44 33 48 16105
5.76 0.36 7.44 33 48 16106
5.76 0.36 7.44 33 48 16107
5.76 0.36 7.44 33 48 16108
5.76 0.36 7.44 33 48 16109
5.76 0.36 7.43 33 48 16110
5.76 0.36 7.43 33 48 16111
5.76 0.36 7.43 33 48 16112
5.76 0.36 7.43 33 48 16113
5.76 0.36 7.43 33 48 16114
5.76 0.36 7.43 33 48 16115
5.76 0.36 7.42 33 48 16116
5.76 0.36 7.42 33 48 16117
5.76 0.36 7.42 33 48 16118
5.76 0.36 7.42 33 48 16119
5.76 0.36 7.42 33 48 16120
5.76 0.36 7.42 33 48 16121
5.76 0.36 7.41 33 48 16122
5.77 0.36 7.41 33 48 16123
5.77 0.36 7.41 33 48 16124
5.77 0.36 7.41 33 48 16125
5.77 0.36 7.41 33 48 16126
5.77 0.36 7.41 33 48 16127
5.77 0.36 7.41 33 48 16128
5.77 0.36 7.4 33 48 16129
5.77 0.36 7.4 33 48 16130
5.77 0.36 7.4 33 48 16131
5.77 0.36 7.4 33 48 16132
5.77 0.36 7.4 33 48 16133
5.77 0.36 7.39 33 48 16134
5.77 0.36 7.39 33 48 16135
5.77 0.36 7.39 33 48 16136
5.77 0.36 7.39 33 48 16137
5.77 0.36 7.39 33 48 16138
5.77 0.36 7.38 33 48 16139
5.77 0.36 7.38 33 48 16140
5.77 0.36 7.38 33 48 16141
5.78 0.36 7.38 33 48 16142
5.78 0.36 7.38 33 48 16143
5.78 0.36 7.38 33 48 16144
5.78 0.36 7.37 33 48 16145
5.78 0.36 7.37 33 48 16146
5.78 0.36 7.37 33 48 16147
5.78 0.36 7.37 33 48 16148
5.78 0.36 7.37 33 48 16149
5.78 0.36 7.37 33 48 16150
5.78 0.36 7.36 33 48 16151
5.78 0.36 7.36 33 48 16152
5.78 0.36 7.36 33 48 16153
5.78 0.36 7.36 33 48 16154
5.78 0.37 7.36 33 48 16155
5.78 0.37 7.36 33 48 16156
5.78 0.37 7.35 33 48 16157
5.78 0.37 7.35 33 48 16158
5.78 0.37 7.35 33 48 16159
5.78 0.37 7.35 33 48 16160
5.78 0.37 7.35 33 48 16161
5.78 0.37 7.35 33 48 16162
5.79 0.37 7.34 33 48 16163
5.79 0.37 7.34 33 48 16164
5.79 0.37 7.34 33 48 16165
5.79 0.37 7.34 33 48 16166
5.79 0.37 7.34 33 49 16167
5.79 0.37 7.33 33 49 16168
5.79 0.37 7.33 33 49 16169
5.79 0.37 7.33 33 49 16170
5.79 0.37 7.33 33 49 16171
5.79 0.37 7.33 33 49 16172
5.79 0.37 7.33 33 49 16173
5.79 0.37 7.33 33 49 16174
5.79 0.37 7.32 33 49 16175
5.79 0.37 7.32 33 49 16176
5.79 0.37 7.32 33 49 16177
5.79 0.37 7.32 33 49 16178
5.79 0.37 7.32 33 49 16179
5.79 0.37 7.31 33 49 16180
5.8 0.37 7.31 33 49 16181
5.8 0.37 7.31 33 49 16182
5.8 0.37 7.31 33 49 16183
5.8 0.37 7.31 33 49 16184
5.8 0.37 7.31 33 49 16185
5.8 0.37 7.31 33 49 16186
5.8 0.37 7.3 33 49 16187
5.8 0.37 7.3 33 49 16188
5.8 0.37 7.3 33 49 16189
5.8 0.37 7.3 33 49 16190
5.8 0.37 7.29 33 49 16191
5.8 0.37 7.29 33 49 16192
5.8 0.37 7.29 33 49 16193
5.8 0.37 7.29 33 49 16194
5.8 0.37 7.29 33 49 16195
5.8 0.37 7.29 33 49 16196
5.8 0.37 7.28 33 49 16197
5.8 0.37 7.28 33 49 16198
5.8 0.37 7.28 33 49 16199
5.8 0.37 7.28 33 49 16200
5.8 0.37 7.28 33 49 16201
5.8 0.37 7.28 33 49 16202
5.81 0.37 7.27 33 49 16203
5.81 0.37 7.27 33 49 16204
5.81 0.37 7.27 33 49 16205
5.81 0.37 7.27 33 49 16206
5.81 0.37 7.27 33 49 16207
5.81 0.37 7.27 33 49 16208
5.81 0.37 7.26 33 49 16209
5.81 0.37 7.26 33 49 16210
5.81 0.37 7.26 33 49 16211
5.81 0.37 7.26 33 49 16212
5.81 0.37 7.26 33 49 16213
5.81 0.37 7.26 33 49 16214
5.81 0.37 7.25 33 49 16215
5.81 0.37 7.25 33 49 16216
5.81 0.37 7.25 33 49 16217
5.81 0.37 7.25 33 49 16218
5.81 0.37 7.25 33 49 16219
5.81 0.37 7.25 33 49 16220
5.81 0.37 7.24 33 49 16221
5.81 0.37 7.24 33 49 16222
5.82 0.37 7.24 33 49 16223
5.82 0.37 7.24 33 49 16224
5.82 0.37 7.24 33 49 16225
5.82 0.37 7.24 33 49 16226
5.82 0.37 7.23 33 49 16227
5.82 0.37 7.23 33 49 16228
5.82 0.37 7.23 33 49 16229
5.82 0.37 7.23 33 49 16230
5.82 0.37 7.22 33 49 16231
5.82 0.37 7.22 33 49 16232
5.82 0.37 7.22 33 49 16233
5.82 0.37 7.22 33 49 16234
5.82 0.37 7.22 33 49 16235
5.82 0.37 7.22 33 49 16236
5.82 0.37 7.21 33 49 16237
5.82 0.37 7.21 33 49 16238
5.82 0.37 7.21 33 49 16239
5.82 0.37 7.21 33 49 16240
5.82 0.37 7.21 33 49 16241
5.82 0.37 7.21 33 49 16242
5.82 0.37 7.2 33 49 16243
5.83 0.37 7.2 33 49 16244
5.83 0.37 7.2 33 49 16245
5.83 0.38 7.2 33 49 16246
5.83 0.38 7.2 33 49 16247
5.83 0.38 7.2 33 49 16248
5.83 0.38 7.19 33 49 16249
5.83 0.38 7.19 33 49 16250
5.83 0.38 7.19 33 49 16251
5.83 0.38 7.19 33 49 16252
5.83 0.38 7.19 33 49 16253
5.83 0.38 7.19 33 49 16254
5.83 0.38 7.18 33 49 16255
5.83 0.38 7.18 33 49 16256
5.83 0.38 7.18 33 49 16257
5.83 0.38 7.18 33 49 16258
5.83 0.38 7.17 33 49 16259
5.83 0.38 7.17 33 49 16260
5.83 0.38 7.17 33 49 16261
5.83 0.38 7.17 33 49 16262
5.83 0.38 7.17 33 49 16263
5.83 0.38 7.17 33 49 16264
5.83 0.38 7.16 33 49 16265
5.84 0.38 7.16 33 49 16266
5.84 0.38 7.16 33 50 16267
5.84 0.38 7.16 33 50 16268
5.84 0.38 7.16 33 50 16269
5.84 0.38 7.15 33 50 16270
5.84 0.38 7.15 33 50 16271
5.84 0.38 7.15 33 50 16272
5.84 0.38 7.15 33 50 16273
5.84 0.38 7.15 33 50 16274
5.84 0.38 7.15 33 50 16275
5.84 0.38 7.15 33 50 16276
5.84 0.38 7.14 33 50 16277
5.84 0.38 7.14 33 50 16278
5.84 0.38 7.14 33 50 16279
5.84 0.38 7.14 33 50 16280
5.84 0.38 7.13 33 50 16281
5.84 0.38 7.13 33 50 16282
5.84 0.38 7.13 33 50 16283
5.84 0.38 7.13 33 50 16284
5.84 0.38 7.13 33 50 16285
5.84 0.38 7.13 33 50 16286
5.84 0.38 7.12 33 50 16287
5.84 0.38 7.12 33 50 16288
5.85 0.38 7.12 33 50 16289
5.85 0.38 7.12 33 50 16290
5.85 0.38 7.12 33 50 16291
5.85 0.38 7.11 33 50 16292
5.85 0.38 7.11 33 50 16293
5.85 0.38 7.11 33 50 16294
5.85 0.38 7.11 33 50 16295
5.85 0.38 7.11 33 50 16296
5.85 0.38 7.11 33 50 16297
5.85 0.38 7.1 33 50 16298
5.85 0.38 7.1 33 50 16299
5.85 0.38 7.1 33 50 16300
5.85 0.38 7.1 33 50 16301
5.85 0.38 7.1 33 50 16302
5.85 0.38 7.09 33 50 16303
5.85 0.38 7.09 33 50 16304
5.85 0.38 7.09 33 50 16305
5.85 0.38 7.09 33 50 16306
5.85 0.38 7.09 33 50 16307
5.85 0.38 7.09 33 50 16308
5.85 0.38 7.08 33 50 16309
5.85 0.38 7.08 33 50 16310
5.85 0.38 7.08 33 50 16311
5.85 0.38 7.08 33 50 16312
5.86 0.38 7.08 33 50 16313
5.86 0.38 7.08 33 50 16314
5.86 0.38 7.07 33 50 16315
5.86 0.38 7.07 33 50 16316
5.86 0.38 7.07 33 50 16317
5.86 0.38 7.07 33 50 16318
5.86 0.38 7.06 33 50 16319
5.86 0.38 7.06 33 50 16320
5.86 0.38 7.06 33 50 16321
5.86 0.38 7.06 33 50 16322
5.86 0.38 7.06 33 50 16323
5.86 0.38 7.06 33 50 16324
5.86 0.38 7.05 33 50 16325
5.86 0.38 7.05 33 50 16326
5.86 0.38 7.05 33 50 16327
5.86 0.38 7.05 33 50 16328
5.86 0.38 7.05 33 50 16329
5.86 0.38 7.05 33 50 16330
5.86 0.38 7.04 33 50 16331
5.86 0.38 7.04 33 50 16332
5.86 0.38 7.04 33 50 16333
5.86 0.38 7.04 33 50 16334
5.86 0.38 7.04 33 50 16335
5.86 0.38 7.03 33 50 16336
5.87 0.38 7.03 33 50 16337
5.87 0.38 7.03 33 50 16338
5.87 0.38 7.03 33 50 16339
5.87 0.38 7.03 33 50 16340
5.87 0.38 7.02 33 50 16341
5.87 0.38 7.02 33 50 16342
5.87 0.38 7.02 33 50 16343
5.87 0.38 7.02 33 50 16344
5.87 0.38 7.02 33 50 16345
5.87 0.38 7.02 33 50 16346
5.87 0.38 7.01 33 50 16347
5.87 0.38 7.01 33 50 16348
5.87 0.38 7.01 33 50 16349
5.87 0.38 7.01 33 50 16350
5.87 0.39 7.01 33 50 16351
5.87 0.39 7 33 50 16352
5.87 0.39 7 33 50 16353
5.87 0.39 7 33 50 16354
5.87 0.39 7 33 50 16355
5.87 0.39 7 33 50 16356
5.87 0.39 6.99 33 50 16357
5.87 0.39 6.99 33 50 16358
5.87 0.39 6.99 33 50 16359
5.87 0.39 6.99 33 50 16360
5.87 0.39 6.99 33 50 16361
5.87 0.39 6.99 33 50 16362
5.88 0.39 6.98 33 50 16363
5.88 0.39 6.98 33 50 16364
5.88 0.39 6.98 33 50 16365
5.88 0.39 6.98 33 50 16366
5.88 0.39 6.98 33 51 16367
5.88 0.39 6.97 33 51 16368
5.88 0.39 6.97 33 51 16369
5.88 0.39 6.97 33 51 16370
5.88 0.39 6.97 33 51 16371
5.88 0.39 6.97 33 51 16372
5.88 0.39 6.96 33 51 16373
5.88 0.39 6.96 33 51 16374
5.88 0.39 6.96 33 51 16375
5.88 0.39 6.96 33 51 16376
5.88 0.39 6.96 33 51 16377
5.88 0.39 6.96 33 51 16378
5.88 0.39 6.95 33 51 16379
5.88 0.39 6.95 33 51 16380
5.88 0.39 6.95 33 51 16381
5.88 0.39 6.95 33 51 16382
5.88 0.39 6.94 33 51 16383
5.88 0.39 6.94 33 51 16384
5.88 0.39 6.94 33 51 16385
5.88 0.39 6.94 33 51 16386
5.88 0.39 6.94 33 51 16387
5.88 0.39 6.94 33 51 16388
5.89 0.39 6.93 33 51 16389
5.89 0.39 6.93 33 51 16390
5.89 0.39 6.93 33 51 16391
5.89 0.39 6.93 33 51 16392
5.89 0.39 6.93 33 51 16393
5.89 0.39 6.93 33 51 16394
5.89 0.39 6.92 33 51 16395
5.89 0.39 6.92 33 51 16396
5.89 0.39 6.92 33 51 16397
5.89 0.39 6.92 33 51 16398
5.89 0.39 6.91 33 51 16399
5.89 0.39 6.91 33 51 16400
5.89 0.39 6.91 33 51 16401
5.89 0.39 6.91 33 51 16402
5.89 0.39 6.91 33 51 16403
5.89 0.39 6.91 33 51 16404
5.89 0.39 6.9 33 51 16405
5.89 0.39 6.9 33 51 16406
5.89 0.39 6.9 33 51 16407
5.89 0.39 6.9 33 51 16408
5.89 0.39 6.9 33 51 16409
5.89 0.39 6.9 33 51 16410
5.89 0.39 6.89 33 51 16411
5.89 0.39 6.89 33 51 16412
5.89 0.39 6.89 33 51 16413
5.89 0.39 6.89 33 51 16414
5.89 0.39 6.88 33 51 16415
5.89 0.39 6.88 33 51 16416
5.9 0.39 6.88 33 51 16417
5.9 0.39 6.88 33 51 16418
5.9 0.39 6.88 33 51 16419
5.9 0.39 6.87 33 51 16420
5.9 0.39 6.87 33 51 16421
5.9 0.39 6.87 33 51 16422
5.9 0.39 6.87 33 51 16423
5.9 0.39 6.87 33 51 16424
5.9 0.39 6.86 33 51 16425
5.9 0.39 6.86 33 51 16426
5.9 0.39 6.86 33 51 16427
5.9 0.39 6.86 33 51 16428
5.9 0.39 6.86 33 51 16429
5.9 0.39 6.86 33 51 16430
5.9 0.39 6.85 33 51 16431
5.9 0.39 6.85 33 51 16432
5.9 0.39 6.85 33 51 16433
5.9 0.39 6.85 33 51 16434
5.9 0.39 6.85 33 51 16435
5.9 0.39 6.84 33 51 16436
5.9 0.39 6.84 33 51 16437
5.9 0.39 6.84 33 51 16438
5.9 0.39 6.84 33 51 16439
5.9 0.39 6.84 33 51 16440
5.9 0.39 6.83 33 51 16441
5.9 0.39 6.83 33 51 16442
5.9 0.39 6.83 33 51 16443
5.9 0.39 6.83 33 51 16444
5.9 0.39 6.83 33 51 16445
5.9 0.39 6.83 33 51 16446
5.91 0.39 6.82 33 51 16447
5.91 0.39 6.82 33 51 16448
5.91 0.39 6.82 33 51 16449
5.91 0.39 6.82 33 51 16450
5.91 0.39 6.81 33 51 16451
5.91 0.39 6.81 33 51 16452
5.91 0.39 6.81 33 51 16453
5.91 0.39 6.81 33 51 16454
5.91 0.39 6.81 33 51 16455
5.91 0.39 6.81 33 51 16456
5.91 0.39 6.8 33 51 16457
5.91 0.39 6.8 33 51 16458
5.91 0.39 6.8 33 51 16459
5.91 0.39 6.8 33 51 16460
5.91 0.39 6.79 33 51 16461
5.91 0.39 6.79 33 51 16462
5.91 0.39 6.79 33 51 16463
5.91 0.39 6.79 33 51 16464
5.91 0.39 6.79 33 51 16465
5.91 0.39 6.79 33 51 16466
5.91 0.39 6.78 33 52 16467
5.91 0.39 6.78 33 52 16468
5.91 0.39 6.78 33 52 16469
5.91 0.39 6.78 33 52 16470
5.91 0.39 6.78 33 52 16471
5.91 0.39 6.78 33 52 16472
5.91 0.39 6.77 33 52 16473
5.91 0.39 6.77 33 52 16474
5.91 0.39 6.77 33 52 16475
5.91 0.39 6.77 33 52 16476
5.91 0.39 6.76 33 52 16477
5.91 0.39 6.76 33 52 16478
5.92 0.39 6.76 33 52 16479
5.92 0.39 6.76 33 52 16480
5.92 0.4 6.76 33 52 16481
5.92 0.4 6.76 33 52 16482
5.92 0.4 6.75 33 52 16483
5.92 0.4 6.75 33 52 16484
5.92 0.4 6.75 33 52 16485
5.92 0.4 6.75 33 52 16486
5.92 0.4 6.74 33 52 16487
5.92 0.4 6.74 33 52 16488
5.92 0.4 6.74 33 52 16489
5.92 0.4 6.74 33 52 16490
5.92 0.4 6.74 33 52 16491
5.92 0.4 6.74 33 52 16492
5.92 0.4 6.73 33 52 16493
5.92 0.4 6.73 33 52 16494
5.92 0.4 6.73 33 52 16495
5.92 0.4 6.73 33 52 16496
5.92 0.4 6.72 33 52 16497
5.92 0.4 6.72 33 52 16498
5.92 0.4 6.72 33 52 16499
5.92 0.4 6.72 33 52 16500
5.92 0.4 6.72 33 52 16501
5.92 0.4 6.72 33 52 16502
5.92 0.4 6.71 33 52 16503
5.92 0.4 6.71 33 52 16504
5.92 0.4 6.71 33 52 16505
5.92 0.4 6.71 33 52 16506
5.92 0.4 6.7 33 52 16507
5.92 0.4 6.7 33 52 16508
5.92 0.4 6.7 33 52 16509
5.92 0.4 6.7 33 52 16510
5.92 0.4 6.7 33 52 16511
5.92 0.4 6.7 33 52 16512
5.92 0.4 6.69 33 52 16513
5.92 0.4 6.69 33 52 16514
5.93 0.4 6.69 33 52 16515
5.93 0.4 6.69 33 52 16516
5.93 0.4 6.68 33 52 16517
5.93 0.4 6.68 33 52 16518
5.93 0.4 6.68 33 52 16519
5.93 0.4 6.68 33 52 16520
5.93 0.4 6.68 33 52 16521
5.93 0.4 6.68 33 52 16522
5.93 0.4 6.67 33 52 16523
5.93 0.4 6.67 33 52 16524
5.93 0.4 6.67 33 52 16525
5.93 0.4 6.67 33 52 16526
5.93 0.4 6.66 33 52 16527
5.93 0.4 6.66 33 52 16528
5.93 0.4 6.66 33 52 16529
5.93 0.4 6.66 33 52 16530
5.93 0.4 6.66 33 52 16531
5.93 0.4 6.66 33 52 16532
5.93 0.4 6.65 33 52 16533
5.93 0.4 6.65 33 52 16534
5.93 0.4 6.65 33 52 16535
5.93 0.4 6.65 33 52 16536
5.93 0.4 6.64 33 52 16537
5.93 0.4 6.64 33 52 16538
5.93 0.4 6.64 33 52 16539
5.93 0.4 6.64 33 52 16540
5.93 0.4 6.64 33 52 16541
5.93 0.4 6.64 33 52 16542
5.93 0.4 6.63 33 52 16543
5.93 0.4 6.63 33 52 16544
5.93 0.4 6.63 33 52 16545
5.93 0.4 6.63 33 52 16546
5.93 0.4 6.62 33 52 16547
5.93 0.4 6.62 33 52 16548
5.93 0.4 6.62 33 52 16549
5.93 0.4 6.62 33 52 16550
5.93 0.4 6.62 33 52 16551
5.93 0.4 6.62 33 52 16552
5.94 0.4 6.61 33 52 16553
5.94 0.4 6.61 33 52 16554
5.94 0.4 6.61 33 52 16555
5.94 0.4 6.61 33 52 16556
5.94 0.4 6.6 33 52 16557
5.94 0.4 6.6 33 52 16558
5.94 0.4 6.6 33 52 16559
5.94 0.4 6.6 33 52 16560
5.94 0.4 6.6 33 52 16561
5.94 0.4 6.59 33 52 16562
5.94 0.4 6.59 33 52 16563
5.94 0.4 6.59 33 52 16564
5.94 0.4 6.59 33 52 16565
5.94 0.4 6.59 33 52 16566
5.94 0.4 6.58 33 53 16567
5.94 0.4 6.58 33 53 16568
5.94 0.4 6.58 33 53 16569
5.94 0.4 6.58 33 53 16570
5.94 0.4 6.58 33 53 16571
5.94 0.4 6.57 33 53 16572
5.94 0.4 6.57 33 53 16573
5.94 0.4 6.57 33 53 16574
5.94 0.4 6.57 33 53 16575
5.94 0.4 6.57 33 53 16576
5.94 0.4 6.56 33 53 16577
5.94 0.4 6.56 33 53 16578
5.95 0.38 6.53 33 53 16579
5.95 0.38 6.53 33 53 16580
5.95 0.38 6.53 33 53 16581
5.95 0.38 6.53 33 53 16582
5.95 0.38 6.53 33 53 16583
5.95 0.38 6.53 33 53 16584
5.95 0.38 6.52 33 53 16585
5.95 0.38 6.52 33 53 16586
5.95 0.38 6.52 33 53 16587
5.95 0.38 6.52 33 53 16588
5.95 0.38 6.52 33 53 16589
5.95 0.38 6.52 33 53 16590
5.95 0.38 6.52 33 53 16591
5.95 0.38 6.52 33 53 16592
5.95 0.38 6.52 33 53 16593
5.95 0.38 6.52 33 53 16594
5.95 0.38 6.52 33 53 16595
5.95 0.38 6.52 33 53 16596
5.95 0.38 6.52 33 53 16597
5.95 0.38 6.52 33 53 16598
5.95 0.37 6.52 33 53 16599
5.95 0.37 6.52 33 53 16600
5.95 0.37 6.52 33 53 16601
5.95 0.37 6.52 33 53 16602
5.95 0.37 6.52 33 53 16603
5.95 0.37 6.52 33 53 16604
5.95 0.37 6.52 33 53 16605
5.95 0.37 6.52 33 53 16606
5.95 0.37 6.52 33 53 16607
5.96 0.37 6.52 33 53 16608
5.96 0.37 6.52 33 53 16609
5.96 0.37 6.52 33 53 16610
5.96 0.37 6.52 33 53 16611
5.96 0.37 6.52 33 53 16612
5.96 0.37 6.52 33 53 16613
5.96 0.37 6.52 33 53 16614
5.96 0.37 6.52 33 53 16615
5.96 0.37 6.52 33 53 16616
5.96 0.36 6.52 33 53 16617
5.96 0.36 6.52 33 53 16618
5.96 0.36 6.52 33 53 16619
5.96 0.36 6.52 33 53 16620
5.96 0.36 6.52 33 53 16621
5.96 0.36 6.52 33 53 16622
5.96 0.36 6.52 33 53 16623
5.96 0.36 6.52 33 53 16624
5.97 0.36 6.52 33 53 16625
5.97 0.36 6.52 33 53 16626
5.97 0.36 6.52 33 53 16627
5.97 0.36 6.52 33 53 16628
5.97 0.36 6.52 33 53 16629
5.97 0.36 6.52 33 53 16630
5.97 0.36 6.52 33 53 16631
5.97 0.36 6.52 33 53 16632
5.97 0.35 6.52 33 53 16633
5.97 0.35 6.52 33 53 16634
5.97 0.35 6.52 33 53 16635
5.97 0.35 6.52 33 53 16636
5.97 0.35 6.52 33 53 16637
5.97 0.35 6.52 33 53 16638
5.97 0.35 6.52 33 53 16639
5.97 0.35 6.52 33 53 16640
5.97 0.35 6.52 33 53 16641
5.98 0.35 6.52 33 53 16642
5.98 0.35 6.52 33 53 16643
5.98 0.35 6.52 33 53 16644
5.98 0.35 6.52 33 53 16645
5.98 0.35 6.52 33 53 16646
5.98 0.35 6.52 33 53 16647
5.98 0.35 6.52 33 53 16648
5.98 0.35 6.52 33 53 16649
5.98 0.35 6.52 33 53 16650
5.98 0.34 6.52 33 53 16651
5.98 0.34 6.52 33 53 16652
5.98 0.34 6.52 33 53 16653
5.98 0.34 6.52 33 53 16654
5.98 0.34 6.52 33 53 16655
5.98 0.34 6.52 33 53 16656
5.98 0.34 6.52 33 53 16657
5.98 0.34 6.52 33 53 16658
5.98 0.34 6.52 33 53 16659
5.98 0.34 6.52 33 53 16660
5.98 0.34 6.52 33 53 16661
5.98 0.34 6.52 33 53 16662
5.99 0.34 6.52 33 53 16663
5.99 0.34 6.52 33 53 16664
5.99 0.34 6.52 33 53 16665
5.99 0.34 6.52 33 53 16666
5.99 0.34 6.52 33 54 16667
5.99 0.34 6.52 33 54 16668
5.99 0.33 6.52 33 54 16669
5.99 0.33 6.52 33 54 16670
5.99 0.33 6.52 33 54 16671
5.99 0.33 6.52 33 54 16672
5.99 0.33 6.52 33 54 16673
5.99 0.33 6.52 33 54 16674
5.99 0.33 6.52 33 54 16675
5.99 0.33 6.52 33 54 16676
5.99 0.33 6.52 33 54 16677
5.99 0.33 6.52 33 54 16678
5.99 0.33 6.52 33 54 16679
5.99 0.33 6.52 33 54 16680
6.02 0.32 6.52 33 54 16681
6.02 0.32 6.52 33 54 16682
6.02 0.32 6.52 33 54 16683
6.02 0.32 6.52 33 54 16684
6.02 0.32 6.52 33 54 16685
6.02 0.32 6.52 33 54 16686
6.03 0.32 6.52 33 54 16687
6.03 0.32 6.52 33 54 16688
6.03 0.32 6.52 33 54 16689
6.03 0.32 6.52 33 54 16690
6.03 0.32 6.51 33 54 16691
6.03 0.31 6.51 33 54 16692
6.03 0.31 6.51 33 54 16693
6.03 0.31 6.51 33 54 16694
6.03 0.31 6.51 33 54 16695
6.03 0.31 6.51 33 54 16696
6.03 0.31 6.51 33 54 16697
6.03 0.31 6.51 33 54 16698
6.03 0.31 6.51 33 54 16699
6.03 0.31 6.51 33 54 16700
6.03 0.31 6.51 33 54 16701
6.03 0.31 6.51 33 54 16702
6.03 0.31 6.51 33 54 16703
6.03 0.3 6.51 33 54 16704
6.03 0.3 6.51 33 54 16705
6.03 0.3 6.51 33 54 16706
6.03 0.3 6.51 33 54 16707
6.03 0.3 6.51 33 54 16708
6.03 0.3 6.5 33 54 16709
6.03 0.3 6.5 33 54 16710
6.03 0.3 6.5 33 54 16711
6.03 0.3 6.5 33 54 16712
6.03 0.3 6.5 33 54 16713
6.03 0.3 6.5 33 54 16714
6.03 0.3 6.5 33 54 16715
6.03 0.3 6.5 33 54 16716
6.03 0.29 6.5 33 54 16717
6.03 0.29 6.5 33 54 16718
6.03 0.29 6.5 33 54 16719
6.03 0.29 6.5 33 54 16720
6.03 0.29 6.5 33 54 16721
6.03 0.29 6.49 33 54 16722
6.03 0.29 6.49 33 54 16723
6.03 0.29 6.49 33 54 16724
6.03 0.29 6.49 33 54 16725
6.03 0.29 6.49 33 54 16726
6.03 0.29 6.49 33 54 16727
6.03 0.29 6.49 33 54 16728
6.03 0.29 6.49 33 54 16729
6.03 0.29 6.49 33 54 16730
6.03 0.29 6.49 33 54 16731
6.03 0.29 6.49 33 54 16732
6.03 0.28 6.49 33 54 16733
6.03 0.28 6.49 33 54 16734
6.04 0.28 6.48 33 54 16735
6.04 0.28 6.48 33 54 16736
6.04 0.28 6.48 33 54 16737
6.04 0.28 6.48 33 54 16738
6.04 0.28 6.48 33 54 16739
6.04 0.28 6.48 33 54 16740
6.04 0.28 6.48 33 54 16741
6.04 0.28 6.48 33 54 16742
6.04 0.28 6.48 33 54 16743
6.04 0.28 6.48 33 54 16744
6.04 0.28 6.47 33 54 16745
6.04 0.28 6.47 33 54 16746
6.04 0.28 6.47 33 54 16747
6.04 0.28 6.47 33 54 16748
6.04 0.28 6.47 33 54 16749
6.04 0.28 6.47 33 54 16750
6.04 0.28 6.47 33 54 16751
6.04 0.28 6.47 33 54 16752
6.04 0.27 6.47 33 54 16753
6.04 0.27 6.47 33 54 16754
6.04 0.27 6.46 33 54 16755
6.04 0.27 6.46 33 54 16756
6.04 0.27 6.46 33 54 16757
6.04 0.27 6.46 33 54 16758
6.04 0.27 6.46 33 54 16759
6.04 0.27 6.46 33 54 16760
6.04 0.27 6.46 33 54 16761
6.04 0.27 6.46 33 54 16762
6.04 0.27 6.46 33 54 16763
6.04 0.27 6.46 33 54 16764
6.04 0.27 6.45 33 54 16765
6.04 0.27 6.45 33 54 16766
6.04 0.27 6.45 33 55 16767
6.04 0.27 6.45 33 55 16768
6.04 0.27 6.45 33 55 16769
6.04 0.27 6.45 33 55 16770
6.04 0.27 6.45 33 55 16771
6.04 0.27 6.45 33 55 16772
6.04 0.27 6.44 33 55 16773
6.04 0.27 6.44 33 55 16774
6.04 0.27 6.44 33 55 16775
6.04 0.27 6.44 33 55 16776
6.04 0.26 6.44 33 55 16777
