x y z m s sqe
6.06 0.22 5.92 33 58 5142
6.06 0.22 5.91 33 58 5143
6.06 0.22 5.91 33 58 5144
6.06 0.22 5.9 33 58 5145
6.06 0.22 5.9 33 58 5146
6.06 0.22 5.89 33 58 5147
6.06 0.22 5.89 33 58 5148
6.06 0.22 5.88 33 58 5149
6.06 0.22 5.88 33 58 5150
6.06 0.22 5.87 33 58 5151
6.06 0.22 5.87 33 58 5152
6.06 0.22 5.87 33 58 5153
6.06 0.23 5.86 33 58 5154
6.06 0.23 5.86 33 58 5155
6.06 0.23 5.85 33 58 5156
6.06 0.23 5.84 33 58 5157
6.06 0.23 5.84 33 58 5158
6.06 0.23 5.83 33 58 5159
6.06 0.23 5.83 33 58 5160
6.06 0.23 5.82 33 58 5161
6.06 0.23 5.82 33 58 5162
6.06 0.23 5.81 33 58 5163
6.07 0.23 5.81 33 58 5164
6.07 0.23 5.8 33 58 5165
6.07 0.23 5.8 33 58 5166
6.07 0.24 5.79 33 59 5167
6.07 0.24 5.78 33 59 5168
6.07 0.24 5.78 33 59 5169
6.07 0.24 5.77 33 59 5170
6.07 0.24 5.77 33 59 5171
6.07 0.24 5.76 33 59 5172
6.07 0.24 5.76 33 59 5173
6.07 0.24 5.75 33 59 5174
6.07 0.24 5.75 33 59 5175
6.07 0.24 5.74 33 59 5176
6.08 0.24 5.74 33 59 5177
6.08 0.24 5.73 33 59 5178
6.08 0.24 5.72 33 59 5179
6.08 0.24 5.72 33 59 5180
6.08 0.24 5.71 33 59 5181
6.08 0.24 5.71 33 59 5182
6.08 0.24 5.7 33 59 5183
6.08 0.24 5.7 33 59 5184
6.08 0.24 5.69 33 59 5185
6.08 0.24 5.69 33 59 5186
6.08 0.24 5.68 33 59 5187
6.08 0.24 5.68 33 59 5188
6.08 0.24 5.67 33 59 5189
6.08 0.24 5.67 33 59 5190
6.08 0.24 5.66 33 59 5191
6.08 0.24 5.66 33 59 5192
6.08 0.24 5.65 33 59 5193
6.08 0.24 5.65 33 59 5194
6.08 0.24 5.64 33 59 5195
6.08 0.24 5.64 33 59 5196
6.08 0.24 5.63 34 0 5197
6.08 0.24 5.62 34 0 5198
6.08 0.24 5.62 34 0 5199
6.08 0.24 5.61 34 0 5200
6.08 0.24 5.61 34 0 5201
6.08 0.24 5.6 34 0 5202
6.08 0.24 5.6 34 0 5203
6.08 0.23 5.59 34 0 5204
6.08 0.23 5.59 34 0 5205
6.08 0.23 5.58 34 0 5206
6.08 0.23 5.57 34 0 5207
6.08 0.23 5.57 34 0 5208
6.09 0.23 5.56 34 0 5209
6.09 0.23 5.56 34 0 5210
6.09 0.23 5.55 34 0 5211
6.08 0.23 5.55 34 0 5212
6.08 0.23 5.54 34 0 5213
6.09 0.23 5.54 34 0 5214
6.09 0.23 5.53 34 0 5215
6.09 0.22 5.53 34 0 5216
6.09 0.22 5.53 34 0 5217
6.09 0.22 5.52 34 0 5218
6.09 0.22 5.52 34 0 5219
6.09 0.22 5.51 34 0 5220
6.09 0.22 5.51 34 0 5221
6.09 0.22 5.5 34 0 5222
6.09 0.22 5.5 34 0 5223
6.09 0.22 5.49 34 0 5224
6.09 0.22 5.49 34 0 5225
6.09 0.22 5.48 34 0 5226
6.09 0.22 5.48 34 1 5227
6.09 0.22 5.47 34 1 5228
6.09 0.21 5.47 34 1 5229
6.09 0.21 5.47 34 1 5230
6.09 0.21 5.46 34 1 5231
6.09 0.21 5.45 34 1 5232
6.09 0.21 5.45 34 1 5233
6.09 0.21 5.44 34 1 5234
6.09 0.21 5.44 34 1 5235
6.09 0.21 5.43 34 1 5236
6.09 0.21 5.43 34 1 5237
6.09 0.21 5.42 34 1 5238
6.09 0.21 5.42 34 1 5239
6.09 0.21 5.41 34 1 5240
6.1 0.21 5.41 34 1 5241
6.1 0.21 5.4 34 1 5242
6.1 0.21 5.4 34 1 5243
6.1 0.21 5.39 34 1 5244
6.1 0.21 5.39 34 1 5245
6.1 0.21 5.38 34 1 5246
6.1 0.21 5.37 34 1 5247
6.1 0.21 5.37 34 1 5248
6.1 0.21 5.36 34 1 5249
6.1 0.21 5.36 34 1 5250
6.1 0.21 5.35 34 1 5251
6.1 0.21 5.35 34 1 5252
6.1 0.21 5.34 34 1 5253
6.1 0.21 5.33 34 1 5254
6.1 0.21 5.33 34 1 5255
6.1 0.21 5.32 34 1 5256
6.11 0.21 5.32 34 2 5257
6.11 0.21 5.31 34 2 5258
6.11 0.21 5.31 34 2 5259
6.11 0.21 5.3 34 2 5260
6.11 0.21 5.3 34 2 5261
6.11 0.21 5.29 34 2 5262
6.11 0.21 5.29 34 2 5263
6.11 0.21 5.28 34 2 5264
6.11 0.21 5.27 34 2 5265
6.11 0.21 5.27 34 2 5266
6.11 0.21 5.26 34 2 5267
6.11 0.21 5.26 34 2 5268
6.11 0.21 5.25 34 2 5269
6.11 0.21 5.24 34 2 5270
6.11 0.2 5.24 34 2 5271
6.11 0.2 5.23 34 2 5272
6.11 0.2 5.23 34 2 5273
6.11 0.2 5.22 34 2 5274
6.11 0.2 5.21 34 2 5275
6.11 0.2 5.21 34 2 5276
6.11 0.2 5.2 34 2 5277
6.11 0.2 5.2 34 2 5278
6.11 0.2 5.19 34 2 5279
6.11 0.2 5.18 34 2 5280
6.11 0.2 5.18 34 2 5281
6.11 0.2 5.17 34 2 5282
6.1 0.2 5.17 34 2 5283
6.1 0.2 5.16 34 2 5284
6.1 0.2 5.15 34 2 5285
6.1 0.2 5.15 34 2 5286
6.1 0.2 5.14 34 3 5287
6.1 0.2 5.14 34 3 5288
6.1 0.2 5.13 34 3 5289
6.1 0.2 5.12 34 3 5290
6.1 0.2 5.12 34 3 5291
6.1 0.2 5.11 34 3 5292
6.1 0.2 5.11 34 3 5293
6.1 0.2 5.1 34 3 5294
6.1 0.2 5.1 34 3 5295
6.1 0.2 5.09 34 3 5296
6.1 0.2 5.08 34 3 5297
6.1 0.2 5.08 34 3 5298
6.1 0.2 5.07 34 3 5299
6.09 0.2 5.06 34 3 5300
6.09 0.2 5.06 34 3 5301
6.09 0.2 5.05 34 3 5302
6.09 0.2 5.04 34 3 5303
6.1 0.2 5.04 34 3 5304
6.1 0.2 5.04 34 3 5305
6.1 0.2 5.03 34 3 5306
6.1 0.2 5.03 34 3 5307
6.1 0.2 5.02 34 3 5308
6.1 0.2 5.01 34 3 5309
6.1 0.2 5.01 34 3 5310
6.1 0.2 5 34 3 5311
6.1 0.2 5 34 3 5312
6.1 0.2 4.99 34 3 5313
6.1 0.2 4.98 34 3 5314
6.1 0.2 4.98 34 3 5315
6.1 0.2 4.97 34 3 5316
6.1 0.2 4.97 34 4 5317
6.1 0.19 4.96 34 4 5318
6.1 0.19 4.96 34 4 5319
6.1 0.19 4.95 34 4 5320
6.1 0.19 4.94 34 4 5321
6.11 0.19 4.94 34 4 5322
6.11 0.19 4.93 34 4 5323
6.11 0.19 4.92 34 4 5324
6.11 0.19 4.91 34 4 5325
6.11 0.19 4.91 34 4 5326
6.11 0.19 4.9 34 4 5327
6.11 0.18 4.89 34 4 5328
6.11 0.18 4.88 34 4 5329
6.11 0.18 4.88 34 4 5330
6.11 0.18 4.87 34 4 5331
6.11 0.18 4.86 34 4 5332
6.11 0.18 4.85 34 4 5333
6.11 0.18 4.85 34 4 5334
6.11 0.18 4.84 34 4 5335
6.11 0.18 4.83 34 4 5336
6.11 0.18 4.82 34 4 5337
6.12 0.18 4.82 34 4 5338
6.12 0.18 4.81 34 4 5339
6.12 0.17 4.8 34 4 5340
6.12 0.17 4.79 34 4 5341
6.12 0.17 4.78 34 4 5342
6.12 0.17 4.77 34 4 5343
6.12 0.17 4.76 34 4 5344
6.12 0.17 4.76 34 4 5345
6.12 0.17 4.75 34 4 5346
6.12 0.17 4.74 34 5 5347
6.12 0.17 4.73 34 5 5348
6.12 0.17 4.73 34 5 5349
6.12 0.17 4.72 34 5 5350
6.12 0.16 4.71 34 5 5351
6.12 0.16 4.7 34 5 5352
6.12 0.16 4.69 34 5 5353
6.12 0.16 4.68 34 5 5354
6.12 0.16 4.68 34 5 5355
6.12 0.16 4.67 34 5 5356
6.12 0.16 4.66 34 5 5357
6.12 0.16 4.65 34 5 5358
6.12 0.16 4.65 34 5 5359
6.12 0.16 4.64 34 5 5360
6.12 0.16 4.63 34 5 5361
6.12 0.15 4.62 34 5 5362
6.12 0.15 4.61 34 5 5363
6.12 0.15 4.61 34 5 5364
6.12 0.15 4.6 34 5 5365
6.12 0.15 4.59 34 5 5366
6.12 0.15 4.59 34 5 5367
6.13 0.15 4.58 34 5 5368
6.13 0.15 4.57 34 5 5369
6.13 0.15 4.56 34 5 5370
6.13 0.15 4.55 34 5 5371
6.13 0.15 4.54 34 5 5372
6.13 0.15 4.53 34 5 5373
6.13 0.15 4.53 34 5 5374
6.13 0.14 4.52 34 5 5375
6.13 0.14 4.51 34 5 5376
6.13 0.14 4.5 34 6 5377
6.13 0.14 4.49 34 6 5378
6.13 0.14 4.48 34 6 5379
6.13 0.14 4.47 34 6 5380
6.13 0.14 4.46 34 6 5381
6.13 0.15 4.45 34 6 5382
6.13 0.15 4.45 34 6 5383
6.13 0.15 4.44 34 6 5384
6.13 0.15 4.43 34 6 5385
6.13 0.15 4.42 34 6 5386
6.13 0.15 4.41 34 6 5387
6.13 0.15 4.4 34 6 5388
6.13 0.14 4.39 34 6 5389
6.14 0.14 4.38 34 6 5390
6.14 0.14 4.37 34 6 5391
6.14 0.14 4.36 34 6 5392
6.14 0.14 4.35 34 6 5393
6.14 0.14 4.35 34 6 5394
6.14 0.14 4.34 34 6 5395
6.14 0.14 4.33 34 6 5396
6.14 0.14 4.32 34 6 5397
6.14 0.14 4.32 34 6 5398
6.14 0.14 4.31 34 6 5399
6.14 0.14 4.3 34 6 5400
6.14 0.14 4.3 34 6 5401
6.14 0.14 4.29 34 6 5402
6.14 0.14 4.28 34 6 5403
6.14 0.14 4.28 34 6 5404
6.14 0.14 4.27 34 6 5405
6.14 0.14 4.26 34 6 5406
6.14 0.14 4.25 34 7 5407
6.14 0.14 4.24 34 7 5408
6.14 0.14 4.23 34 7 5409
6.15 0.14 4.23 34 7 5410
6.15 0.14 4.22 34 7 5411
6.15 0.14 4.21 34 7 5412
6.15 0.14 4.2 34 7 5413
6.15 0.14 4.19 34 7 5414
6.15 0.14 4.18 34 7 5415
6.15 0.14 4.17 34 7 5416
6.15 0.14 4.16 34 7 5417
6.15 0.13 4.15 34 7 5418
6.15 0.13 4.14 34 7 5419
6.15 0.13 4.13 34 7 5420
6.15 0.13 4.12 34 7 5421
6.15 0.13 4.11 34 7 5422
6.15 0.13 4.1 34 7 5423
6.16 0.13 4.09 34 7 5424
6.16 0.13 4.08 34 7 5425
6.16 0.13 4.07 34 7 5426
6.16 0.13 4.06 34 7 5427
6.16 0.12 4.05 34 7 5428
6.16 0.12 4.04 34 7 5429
6.16 0.12 4.03 34 7 5430
6.16 0.12 4.02 34 7 5431
6.16 0.12 4.01 34 7 5432
6.16 0.12 4 34 7 5433
6.16 0.12 3.99 34 7 5434
6.16 0.12 3.98 34 7 5435
6.16 0.11 3.97 34 7 5436
6.16 0.11 3.96 34 8 5437
6.16 0.11 3.95 34 8 5438
6.16 0.11 3.95 34 8 5439
6.16 0.11 3.94 34 8 5440
6.16 0.11 3.93 34 8 5441
6.16 0.1 3.92 34 8 5442
6.16 0.1 3.91 34 8 5443
6.16 0.1 3.9 34 8 5444
6.16 0.1 3.89 34 8 5445
6.16 0.1 3.88 34 8 5446
6.16 0.1 3.87 34 8 5447
6.17 0.09 3.86 34 8 5448
6.17 0.09 3.85 34 8 5449
6.17 0.09 3.84 34 8 5450
6.17 0.09 3.83 34 8 5451
6.17 0.09 3.82 34 8 5452
6.17 0.09 3.81 34 8 5453
6.17 0.09 3.8 34 8 5454
6.17 0.09 3.79 34 8 5455
6.17 0.09 3.78 34 8 5456
6.17 0.08 3.77 34 8 5457
6.17 0.08 3.77 34 8 5458
6.17 0.08 3.75 34 8 5459
6.17 0.08 3.74 34 8 5460
6.17 0.08 3.73 34 8 5461
6.17 0.08 3.72 34 8 5462
6.17 0.08 3.71 34 8 5463
6.17 0.08 3.7 34 8 5464
6.17 0.08 3.69 34 8 5465
6.18 0.08 3.68 34 8 5466
6.18 0.08 3.67 34 9 5467
6.18 0.08 3.66 34 9 5468
6.18 0.08 3.65 34 9 5469
6.18 0.08 3.65 34 9 5470
6.18 0.08 3.63 34 9 5471
6.18 0.08 3.62 34 9 5472
6.18 0.08 3.61 34 9 5473
6.18 0.08 3.6 34 9 5474
6.18 0.09 3.59 34 9 5475
6.18 0.09 3.58 34 9 5476
6.18 0.09 3.57 34 9 5477
6.19 0.09 3.56 34 9 5478
6.19 0.09 3.56 34 9 5479
6.19 0.09 3.55 34 9 5480
6.19 0.09 3.54 34 9 5481
6.19 0.09 3.53 34 9 5482
6.19 0.09 3.52 34 9 5483
6.19 0.09 3.51 34 9 5484
6.19 0.09 3.5 34 9 5485
6.19 0.09 3.49 34 9 5486
6.19 0.09 3.48 34 9 5487
6.19 0.09 3.47 34 9 5488
6.19 0.09 3.46 34 9 5489
6.19 0.09 3.45 34 9 5490
6.19 0.09 3.44 34 9 5491
6.19 0.09 3.43 34 9 5492
6.19 0.09 3.41 34 9 5493
6.19 0.09 3.41 34 9 5494
6.19 0.09 3.39 34 9 5495
6.19 0.09 3.39 34 9 5496
6.19 0.09 3.38 34 10 5497
6.19 0.09 3.37 34 10 5498
6.19 0.09 3.36 34 10 5499
6.19 0.09 3.35 34 10 5500
6.19 0.09 3.34 34 10 5501
6.19 0.09 3.33 34 10 5502
6.19 0.09 3.32 34 10 5503
6.19 0.09 3.31 34 10 5504
6.19 0.09 3.3 34 10 5505
6.19 0.09 3.29 34 10 5506
6.19 0.09 3.27 34 10 5507
6.19 0.09 3.27 34 10 5508
6.19 0.09 3.26 34 10 5509
6.19 0.09 3.25 34 10 5510
6.19 0.09 3.24 34 10 5511
6.19 0.09 3.23 34 10 5512
6.19 0.09 3.22 34 10 5513
6.19 0.09 3.21 34 10 5514
6.18 0.09 3.2 34 10 5515
6.18 0.09 3.19 34 10 5516
6.18 0.09 3.18 34 10 5517
6.18 0.09 3.17 34 10 5518
6.18 0.09 3.16 34 10 5519
6.18 0.09 3.15 34 10 5520
6.18 0.09 3.14 34 10 5521
6.18 0.09 3.13 34 10 5522
6.18 0.09 3.12 34 10 5523
6.18 0.09 3.11 34 10 5524
6.18 0.09 3.1 34 10 5525
6.18 0.09 3.09 34 10 5526
6.18 0.09 3.08 34 11 5527
6.18 0.09 3.07 34 11 5528
6.18 0.09 3.06 34 11 5529
6.18 0.09 3.05 34 11 5530
6.19 0.09 3.04 34 11 5531
6.19 0.09 3.03 34 11 5532
6.19 0.09 3.02 34 11 5533
6.19 0.09 3.01 34 11 5534
6.19 0.09 3 34 11 5535
6.19 0.09 2.99 34 11 5536
6.19 0.09 2.98 34 11 5537
6.19 0.09 2.97 34 11 5538
6.19 0.08 2.96 34 11 5539
6.19 0.08 2.95 34 11 5540
6.19 0.08 2.94 34 11 5541
6.19 0.08 2.93 34 11 5542
6.19 0.08 2.92 34 11 5543
6.19 0.08 2.91 34 11 5544
6.19 0.08 2.9 34 11 5545
6.19 0.08 2.89 34 11 5546
6.19 0.08 2.89 34 11 5547
6.19 0.08 2.88 34 11 5548
6.19 0.08 2.87 34 11 5549
6.19 0.08 2.87 34 11 5550
6.19 0.08 2.86 34 11 5551
6.19 0.07 2.86 34 11 5552
6.19 0.07 2.85 34 11 5553
6.19 0.07 2.84 34 11 5554
6.19 0.07 2.84 34 11 5555
6.19 0.07 2.83 34 11 5556
6.19 0.07 2.82 34 12 5557
6.19 0.07 2.82 34 12 5558
6.19 0.07 2.81 34 12 5559
6.19 0.07 2.81 34 12 5560
6.19 0.07 2.8 34 12 5561
6.19 0.07 2.79 34 12 5562
6.19 0.07 2.79 34 12 5563
6.19 0.07 2.78 34 12 5564
6.19 0.07 2.78 34 12 5565
6.19 0.07 2.77 34 12 5566
6.19 0.07 2.77 34 12 5567
6.19 0.07 2.76 34 12 5568
6.19 0.07 2.76 34 12 5569
6.19 0.07 2.75 34 12 5570
6.19 0.07 2.75 34 12 5571
6.19 0.07 2.74 34 12 5572
6.19 0.07 2.74 34 12 5573
6.2 0.07 2.73 34 12 5574
6.2 0.07 2.73 34 12 5575
6.2 0.07 2.73 34 12 5576
6.2 0.07 2.72 34 12 5577
6.2 0.07 2.72 34 12 5578
6.2 0.07 2.71 34 12 5579
6.2 0.07 2.71 34 12 5580
6.2 0.07 2.71 34 12 5581
6.2 0.07 2.7 34 12 5582
6.2 0.07 2.7 34 12 5583
6.2 0.07 2.69 34 12 5584
6.2 0.07 2.69 34 12 5585
6.2 0.07 2.69 34 12 5586
6.2 0.07 2.68 34 13 5587
6.2 0.07 2.68 34 13 5588
6.2 0.07 2.67 34 13 5589
6.2 0.07 2.67 34 13 5590
6.21 0.07 2.67 34 13 5591
6.21 0.07 2.66 34 13 5592
6.21 0.07 2.66 34 13 5593
6.21 0.07 2.66 34 13 5594
6.21 0.07 2.65 34 13 5595
6.21 0.07 2.65 34 13 5596
6.21 0.07 2.65 34 13 5597
6.21 0.06 2.64 34 13 5598
6.21 0.06 2.64 34 13 5599
6.21 0.06 2.63 34 13 5600
6.21 0.06 2.63 34 13 5601
6.21 0.06 2.63 34 13 5602
6.21 0.06 2.62 34 13 5603
6.21 0.06 2.62 34 13 5604
6.21 0.06 2.61 34 13 5605
6.21 0.06 2.61 34 13 5606
6.21 0.06 2.6 34 13 5607
6.21 0.06 2.6 34 13 5608
6.21 0.06 2.59 34 13 5609
6.21 0.06 2.59 34 13 5610
6.21 0.06 2.58 34 13 5611
6.21 0.06 2.58 34 13 5612
6.21 0.06 2.57 34 13 5613
6.21 0.06 2.57 34 13 5614
6.21 0.05 2.56 34 13 5615
6.21 0.05 2.55 34 13 5616
6.21 0.05 2.55 34 14 5617
6.21 0.05 2.54 34 14 5618
6.2 0.05 2.54 34 14 5619
6.2 0.05 2.53 34 14 5620
6.2 0.05 2.53 34 14 5621
6.21 0.05 2.52 34 14 5622
6.21 0.05 2.52 34 14 5623
6.21 0.05 2.51 34 14 5624
6.21 0.05 2.51 34 14 5625
6.21 0.05 2.5 34 14 5626
6.21 0.05 2.49 34 14 5627
6.21 0.05 2.49 34 14 5628
6.21 0.05 2.48 34 14 5629
6.21 0.05 2.48 34 14 5630
6.21 0.05 2.47 34 14 5631
6.21 0.05 2.47 34 14 5632
6.21 0.05 2.46 34 14 5633
6.21 0.05 2.45 34 14 5634
6.21 0.05 2.45 34 14 5635
6.21 0.04 2.44 34 14 5636
6.21 0.04 2.43 34 14 5637
6.21 0.04 2.43 34 14 5638
6.21 0.04 2.42 34 14 5639
6.21 0.04 2.41 34 14 5640
6.21 0.04 2.41 34 14 5641
6.21 0.04 2.4 34 14 5642
6.21 0.04 2.4 34 14 5643
6.21 0.04 2.39 34 14 5644
6.21 0.04 2.38 34 14 5645
6.21 0.04 2.38 34 14 5646
6.21 0.04 2.37 34 15 5647
6.21 0.04 2.36 34 15 5648
6.21 0.04 2.35 34 15 5649
6.21 0.04 2.35 34 15 5650
6.21 0.04 2.34 34 15 5651
6.22 0.04 2.33 34 15 5652
6.22 0.04 2.33 34 15 5653
6.22 0.04 2.32 34 15 5654
6.22 0.04 2.31 34 15 5655
6.22 0.04 2.31 34 15 5656
6.22 0.04 2.3 34 15 5657
6.22 0.04 2.29 34 15 5658
6.22 0.04 2.28 34 15 5659
6.22 0.04 2.28 34 15 5660
6.23 0.04 2.27 34 15 5661
6.23 0.04 2.26 34 15 5662
6.23 0.04 2.25 34 15 5663
6.23 0.04 2.25 34 15 5664
6.23 0.04 2.24 34 15 5665
6.23 0.04 2.23 34 15 5666
6.23 0.04 2.23 34 15 5667
6.23 0.04 2.22 34 15 5668
6.23 0.04 2.21 34 15 5669
6.23 0.04 2.21 34 15 5670
6.23 0.04 2.2 34 15 5671
6.23 0.04 2.19 34 15 5672
6.23 0.04 2.19 34 15 5673
6.23 0.04 2.18 34 15 5674
6.23 0.04 2.17 34 15 5675
6.23 0.04 2.17 34 15 5676
6.23 0.04 2.16 34 16 5677
6.23 0.04 2.15 34 16 5678
6.23 0.04 2.14 34 16 5679
6.23 0.04 2.13 34 16 5680
6.23 0.04 2.13 34 16 5681
6.23 0.04 2.12 34 16 5682
6.24 0.04 2.11 34 16 5683
6.24 0.04 2.11 34 16 5684
6.24 0.04 2.1 34 16 5685
6.24 0.05 2.09 34 16 5686
6.24 0.05 2.08 34 16 5687
6.24 0.05 2.07 34 16 5688
6.24 0.05 2.07 34 16 5689
6.24 0.05 2.06 34 16 5690
6.24 0.05 2.05 34 16 5691
6.24 0.05 2.04 34 16 5692
6.24 0.05 2.03 34 16 5693
6.24 0.05 2.02 34 16 5694
6.24 0.05 2.02 34 16 5695
6.24 0.05 2.01 34 16 5696
6.24 0.05 2 34 16 5697
6.24 0.05 1.99 34 16 5698
6.24 0.05 1.98 34 16 5699
6.24 0.05 1.98 34 16 5700
6.24 0.05 1.97 34 16 5701
6.24 0.05 1.96 34 16 5702
6.24 0.05 1.95 34 16 5703
6.24 0.05 1.94 34 16 5704
6.25 0.05 1.93 34 16 5705
6.25 0.05 1.93 34 16 5706
6.25 0.05 1.92 34 17 5707
6.25 0.05 1.91 34 17 5708
6.25 0.05 1.9 34 17 5709
6.25 0.05 1.89 34 17 5710
6.25 0.05 1.88 34 17 5711
6.25 0.05 1.88 34 17 5712
6.25 0.05 1.87 34 17 5713
6.25 0.05 1.86 34 17 5714
6.25 0.05 1.85 34 17 5715
6.25 0.05 1.84 34 17 5716
6.25 0.05 1.83 34 17 5717
6.26 0.05 1.83 34 17 5718
6.26 0.05 1.82 34 17 5719
6.26 0.05 1.81 34 17 5720
6.26 0.05 1.8 34 17 5721
6.26 0.05 1.79 34 17 5722
6.26 0.05 1.78 34 17 5723
6.26 0.05 1.78 34 17 5724
6.26 0.05 1.77 34 17 5725
6.26 0.05 1.76 34 17 5726
6.26 0.05 1.75 34 17 5727
6.26 0.05 1.75 34 17 5728
6.26 0.05 1.74 34 17 5729
6.26 0.05 1.73 34 17 5730
6.26 0.05 1.72 34 17 5731
6.26 0.05 1.72 34 17 5732
6.26 0.05 1.71 34 17 5733
6.26 0.05 1.7 34 17 5734
6.26 0.05 1.69 34 17 5735
6.26 0.05 1.69 34 17 5736
6.26 0.05 1.68 34 18 5737
6.26 0.04 1.67 34 18 5738
6.26 0.04 1.66 34 18 5739
6.26 0.04 1.65 34 18 5740
6.26 0.04 1.64 34 18 5741
6.26 0.04 1.63 34 18 5742
6.26 0.04 1.62 34 18 5743
6.26 0.04 1.61 34 18 5744
6.26 0.04 1.61 34 18 5745
6.26 0.04 1.6 34 18 5746
6.26 0.04 1.59 34 18 5747
6.26 0.04 1.58 34 18 5748
6.26 0.04 1.57 34 18 5749
6.26 0.04 1.56 34 18 5750
6.26 0.04 1.55 34 18 5751
6.26 0.04 1.54 34 18 5752
6.26 0.04 1.53 34 18 5753
6.26 0.04 1.52 34 18 5754
6.26 0.04 1.51 34 18 5755
6.26 0.04 1.51 34 18 5756
6.26 0.04 1.5 34 18 5757
6.26 0.04 1.49 34 18 5758
6.26 0.04 1.48 34 18 5759
6.26 0.04 1.47 34 18 5760
6.26 0.04 1.46 34 18 5761
6.26 0.04 1.46 34 18 5762
6.26 0.04 1.45 34 18 5763
6.26 0.04 1.44 34 18 5764
6.26 0.04 1.43 34 18 5765
6.26 0.04 1.42 34 18 5766
6.26 0.04 1.41 34 19 5767
6.26 0.04 1.4 34 19 5768
6.27 0.04 1.4 34 19 5769
6.27 0.04 1.39 34 19 5770
6.27 0.04 1.38 34 19 5771
6.27 0.04 1.37 34 19 5772
6.27 0.04 1.36 34 19 5773
6.27 0.04 1.36 34 19 5774
6.26 0.04 1.35 34 19 5775
6.26 0.04 1.34 34 19 5776
6.26 0.04 1.33 34 19 5777
6.27 0.04 1.32 34 19 5778
6.27 0.04 1.32 34 19 5779
6.27 0.03 1.31 34 19 5780
6.27 0.03 1.3 34 19 5781
6.27 0.03 1.3 34 19 5782
6.27 0.03 1.29 34 19 5783
6.27 0.03 1.28 34 19 5784
6.27 0.03 1.28 34 19 5785
6.28 0.03 1.27 34 19 5786
6.28 0.03 1.26 34 19 5787
6.28 0.03 1.26 34 19 5788
6.28 0.03 1.25 34 19 5789
6.28 0.03 1.24 34 19 5790
6.28 0.03 1.24 34 19 5791
6.28 0.03 1.23 34 19 5792
6.28 0.03 1.22 34 19 5793
6.28 0.03 1.22 34 19 5794
6.28 0.03 1.21 34 19 5795
6.28 0.03 1.2 34 19 5796
6.28 0.03 1.19 34 20 5797
6.28 0.03 1.19 34 20 5798
6.28 0.03 1.18 34 20 5799
6.28 0.03 1.17 34 20 5800
6.28 0.03 1.17 34 20 5801
6.28 0.03 1.16 34 20 5802
6.28 0.03 1.15 34 20 5803
6.28 0.03 1.14 34 20 5804
6.28 0.03 1.14 34 20 5805
6.28 0.03 1.13 34 20 5806
6.28 0.03 1.12 34 20 5807
6.28 0.03 1.11 34 20 5808
6.28 0.03 1.11 34 20 5809
6.28 0.03 1.1 34 20 5810
6.28 0.03 1.1 34 20 5811
6.28 0.03 1.09 34 20 5812
6.28 0.02 1.08 34 20 5813
6.28 0.02 1.07 34 20 5814
6.28 0.02 1.07 34 20 5815
6.28 0.02 1.06 34 20 5816
6.28 0.02 1.05 34 20 5817
6.28 0.02 1.05 34 20 5818
6.27 0.02 1.04 34 20 5819
6.27 0.02 1.03 34 20 5820
6.27 0.02 1.03 34 20 5821
6.27 0.02 1.02 34 20 5822
6.27 0.02 1.01 34 20 5823
6.27 0.02 1 34 20 5824
6.27 0.02 1 34 20 5825
6.27 0.02 0.99 34 20 5826
6.27 0.02 0.98 34 21 5827
6.27 0.02 0.97 34 21 5828
6.27 0.02 0.97 34 21 5829
6.27 0.02 0.96 34 21 5830
6.27 0.02 0.95 34 21 5831
6.27 0.02 0.95 34 21 5832
6.27 0.02 0.94 34 21 5833
6.27 0.02 0.93 34 21 5834
6.27 0.02 0.93 34 21 5835
6.27 0.02 0.92 34 21 5836
6.27 0.02 0.91 34 21 5837
6.27 0.02 0.9 34 21 5838
6.27 0.02 0.9 34 21 5839
6.27 0.02 0.89 34 21 5840
6.27 0.02 0.88 34 21 5841
6.27 0.02 0.88 34 21 5842
6.27 0.02 0.87 34 21 5843
6.27 0.02 0.86 34 21 5844
6.27 0.02 0.86 34 21 5845
6.27 0.02 0.85 34 21 5846
6.26 0.02 0.84 34 21 5847
6.26 0.02 0.84 34 21 5848
6.26 0.02 0.83 34 21 5849
6.26 0.02 0.82 34 21 5850
6.26 0.02 0.82 34 21 5851
6.26 0.02 0.81 34 21 5852
6.26 0.02 0.81 34 21 5853
6.26 0.02 0.8 34 21 5854
6.26 0.02 0.79 34 21 5855
6.26 0.02 0.78 34 21 5856
6.26 0.02 0.78 34 22 5857
6.26 0.02 0.77 34 22 5858
6.26 0.02 0.77 34 22 5859
6.26 0.02 0.76 34 22 5860
6.26 0.02 0.75 34 22 5861
6.26 0.02 0.75 34 22 5862
6.26 0.02 0.74 34 22 5863
6.26 0.02 0.74 34 22 5864
6.26 0.02 0.73 34 22 5865
6.26 0.02 0.73 34 22 5866
6.26 0.02 0.72 34 22 5867
6.26 0.02 0.72 34 22 5868
6.26 0.02 0.71 34 22 5869
6.26 0.02 0.71 34 22 5870
6.26 0.02 0.7 34 22 5871
6.26 0.02 0.69 34 22 5872
6.26 0.02 0.69 34 22 5873
6.26 0.02 0.68 34 22 5874
6.26 0.02 0.68 34 22 5875
6.26 0.01 0.67 34 22 5876
6.26 0.01 0.67 34 22 5877
6.26 0.01 0.66 34 22 5878
